time,sdate,stimestart,zone_start,stimeend,zone_end,price
2024-06-20 15:00:00,20.06.2024,15:00,CEST,16:00,CEST,6.858
2024-06-20 16:00:00,20.06.2024,16:00,CEST,17:00,CEST,8.0
2024-06-20 17:00:00,20.06.2024,17:00,CEST,18:00,CEST,9.827
2024-06-20 18:00:00,20.06.2024,18:00,CEST,19:00,CEST,11.931
2024-06-20 19:00:00,20.06.2024,19:00,CEST,20:00,CEST,15.562
2024-06-20 20:00:00,20.06.2024,20:00,CEST,21:00,CEST,20.009
2024-06-20 21:00:00,20.06.2024,21:00,CEST,22:00,CEST,13.006
2024-06-20 22:00:00,20.06.2024,22:00,CEST,23:00,CEST,11.183
2024-06-20 23:00:00,20.06.2024,23:00,CEST,00:00,CEST,9.505
2024-06-21 00:00:00,21.06.2024,00:00,CEST,01:00,CEST,10.081
2024-06-21 01:00:00,21.06.2024,01:00,CEST,02:00,CEST,9.077
2024-06-21 02:00:00,21.06.2024,02:00,CEST,03:00,CEST,8.995
2024-06-21 03:00:00,21.06.2024,03:00,CEST,04:00,CEST,8.783
2024-06-21 04:00:00,21.06.2024,04:00,CEST,05:00,CEST,8.631
2024-06-21 05:00:00,21.06.2024,05:00,CEST,06:00,CEST,8.614
2024-06-21 06:00:00,21.06.2024,06:00,CEST,07:00,CEST,9.692
2024-06-21 07:00:00,21.06.2024,07:00,CEST,08:00,CEST,12.28
2024-06-21 08:00:00,21.06.2024,08:00,CEST,09:00,CEST,12.184
2024-06-21 09:00:00,21.06.2024,09:00,CEST,10:00,CEST,11.167
2024-06-21 10:00:00,21.06.2024,10:00,CEST,11:00,CEST,10.065
2024-06-21 11:00:00,21.06.2024,11:00,CEST,12:00,CEST,8.994
2024-06-21 12:00:00,21.06.2024,12:00,CEST,13:00,CEST,8.854
2024-06-21 13:00:00,21.06.2024,13:00,CEST,14:00,CEST,8.268
2024-06-21 14:00:00,21.06.2024,14:00,CEST,15:00,CEST,7.822
2024-06-21 15:00:00,21.06.2024,15:00,CEST,16:00,CEST,8.203
2024-06-21 16:00:00,21.06.2024,16:00,CEST,17:00,CEST,8.885
2024-06-21 17:00:00,21.06.2024,17:00,CEST,18:00,CEST,10.065
2024-06-21 18:00:00,21.06.2024,18:00,CEST,19:00,CEST,11.0
2024-06-21 19:00:00,21.06.2024,19:00,CEST,20:00,CEST,11.693
2024-06-21 20:00:00,21.06.2024,20:00,CEST,21:00,CEST,11.44
2024-06-21 21:00:00,21.06.2024,21:00,CEST,22:00,CEST,10.526
2024-06-21 22:00:00,21.06.2024,22:00,CEST,23:00,CEST,9.599
2024-06-21 23:00:00,21.06.2024,23:00,CEST,00:00,CEST,8.214
2024-06-22 00:00:00,22.06.2024,00:00,CEST,01:00,CEST,8.007
2024-06-22 01:00:00,22.06.2024,01:00,CEST,02:00,CEST,7.025
2024-06-22 02:00:00,22.06.2024,02:00,CEST,03:00,CEST,6.243
2024-06-22 03:00:00,22.06.2024,03:00,CEST,04:00,CEST,5.05
2024-06-22 04:00:00,22.06.2024,04:00,CEST,05:00,CEST,4.962
2024-06-22 05:00:00,22.06.2024,05:00,CEST,06:00,CEST,4.647
2024-06-22 06:00:00,22.06.2024,06:00,CEST,07:00,CEST,6.056
2024-06-22 07:00:00,22.06.2024,07:00,CEST,08:00,CEST,4.889
2024-06-22 08:00:00,22.06.2024,08:00,CEST,09:00,CEST,4.492
2024-06-22 09:00:00,22.06.2024,09:00,CEST,10:00,CEST,3.465
2024-06-22 10:00:00,22.06.2024,10:00,CEST,11:00,CEST,1.254
2024-06-22 11:00:00,22.06.2024,11:00,CEST,12:00,CEST,0.359
2024-06-22 12:00:00,22.06.2024,12:00,CEST,13:00,CEST,0.262
2024-06-22 13:00:00,22.06.2024,13:00,CEST,14:00,CEST,0.003
2024-06-22 14:00:00,22.06.2024,14:00,CEST,15:00,CEST,-0.001
2024-06-22 15:00:00,22.06.2024,15:00,CEST,16:00,CEST,-0.007
2024-06-22 16:00:00,22.06.2024,16:00,CEST,17:00,CEST,0.423
2024-06-22 17:00:00,22.06.2024,17:00,CEST,18:00,CEST,4.259
2024-06-22 18:00:00,22.06.2024,18:00,CEST,19:00,CEST,8.049
2024-06-22 19:00:00,22.06.2024,19:00,CEST,20:00,CEST,11.216
2024-06-22 20:00:00,22.06.2024,20:00,CEST,21:00,CEST,12.281
2024-06-22 21:00:00,22.06.2024,21:00,CEST,22:00,CEST,12.405
2024-06-22 22:00:00,22.06.2024,22:00,CEST,23:00,CEST,11.017
2024-06-22 23:00:00,22.06.2024,23:00,CEST,00:00,CEST,8.977
2024-06-23 00:00:00,23.06.2024,00:00,CEST,01:00,CEST,9.049
2024-06-23 01:00:00,23.06.2024,01:00,CEST,02:00,CEST,7.925
2024-06-23 02:00:00,23.06.2024,02:00,CEST,03:00,CEST,7.124
2024-06-23 03:00:00,23.06.2024,03:00,CEST,04:00,CEST,7.067
2024-06-23 04:00:00,23.06.2024,04:00,CEST,05:00,CEST,6.694
2024-06-23 05:00:00,23.06.2024,05:00,CEST,06:00,CEST,6.209
2024-06-23 06:00:00,23.06.2024,06:00,CEST,07:00,CEST,5.79
2024-06-23 07:00:00,23.06.2024,07:00,CEST,08:00,CEST,4.635
2024-06-23 08:00:00,23.06.2024,08:00,CEST,09:00,CEST,1.977
2024-06-23 09:00:00,23.06.2024,09:00,CEST,10:00,CEST,0.424
2024-06-23 10:00:00,23.06.2024,10:00,CEST,11:00,CEST,0.0
2024-06-23 11:00:00,23.06.2024,11:00,CEST,12:00,CEST,-0.005
2024-06-23 12:00:00,23.06.2024,12:00,CEST,13:00,CEST,-0.01
2024-06-23 13:00:00,23.06.2024,13:00,CEST,14:00,CEST,-0.105
2024-06-23 14:00:00,23.06.2024,14:00,CEST,15:00,CEST,-0.221
2024-06-23 15:00:00,23.06.2024,15:00,CEST,16:00,CEST,-0.205
2024-06-23 16:00:00,23.06.2024,16:00,CEST,17:00,CEST,-0.027
2024-06-23 17:00:00,23.06.2024,17:00,CEST,18:00,CEST,2.261
2024-06-23 18:00:00,23.06.2024,18:00,CEST,19:00,CEST,7.112
2024-06-23 19:00:00,23.06.2024,19:00,CEST,20:00,CEST,9.95
2024-06-23 20:00:00,23.06.2024,20:00,CEST,21:00,CEST,11.514
2024-06-23 21:00:00,23.06.2024,21:00,CEST,22:00,CEST,11.544
2024-06-23 22:00:00,23.06.2024,22:00,CEST,23:00,CEST,11.433
2024-06-23 23:00:00,23.06.2024,23:00,CEST,00:00,CEST,9.979
2024-06-24 00:00:00,24.06.2024,00:00,CEST,01:00,CEST,10.618
2024-06-24 01:00:00,24.06.2024,01:00,CEST,02:00,CEST,9.219
2024-06-24 02:00:00,24.06.2024,02:00,CEST,03:00,CEST,8.493
2024-06-24 03:00:00,24.06.2024,03:00,CEST,04:00,CEST,8.446
2024-06-24 04:00:00,24.06.2024,04:00,CEST,05:00,CEST,8.496
2024-06-24 05:00:00,24.06.2024,05:00,CEST,06:00,CEST,9.702
2024-06-24 06:00:00,24.06.2024,06:00,CEST,07:00,CEST,13.606
2024-06-24 07:00:00,24.06.2024,07:00,CEST,08:00,CEST,13.6
2024-06-24 08:00:00,24.06.2024,08:00,CEST,09:00,CEST,10.299
2024-06-24 09:00:00,24.06.2024,09:00,CEST,10:00,CEST,7.934
2024-06-24 10:00:00,24.06.2024,10:00,CEST,11:00,CEST,5.388
2024-06-24 11:00:00,24.06.2024,11:00,CEST,12:00,CEST,3.781
2024-06-24 12:00:00,24.06.2024,12:00,CEST,13:00,CEST,3.119
2024-06-24 13:00:00,24.06.2024,13:00,CEST,14:00,CEST,2.996
2024-06-24 14:00:00,24.06.2024,14:00,CEST,15:00,CEST,3.093
2024-06-24 15:00:00,24.06.2024,15:00,CEST,16:00,CEST,4.785
2024-06-24 16:00:00,24.06.2024,16:00,CEST,17:00,CEST,6.632
2024-06-24 17:00:00,24.06.2024,17:00,CEST,18:00,CEST,8.249
2024-06-24 18:00:00,24.06.2024,18:00,CEST,19:00,CEST,9.839
2024-06-24 19:00:00,24.06.2024,19:00,CEST,20:00,CEST,15.33
2024-06-24 20:00:00,24.06.2024,20:00,CEST,21:00,CEST,20.932
2024-06-24 21:00:00,24.06.2024,21:00,CEST,22:00,CEST,15.6
2024-06-24 22:00:00,24.06.2024,22:00,CEST,23:00,CEST,11.659
2024-06-24 23:00:00,24.06.2024,23:00,CEST,00:00,CEST,9.189
2024-06-25 00:00:00,25.06.2024,00:00,CEST,01:00,CEST,8.88
2024-06-25 01:00:00,25.06.2024,01:00,CEST,02:00,CEST,8.48
2024-06-25 02:00:00,25.06.2024,02:00,CEST,03:00,CEST,8.478
2024-06-25 03:00:00,25.06.2024,03:00,CEST,04:00,CEST,8.522
2024-06-25 04:00:00,25.06.2024,04:00,CEST,05:00,CEST,8.55
2024-06-25 05:00:00,25.06.2024,05:00,CEST,06:00,CEST,9.49
2024-06-25 06:00:00,25.06.2024,06:00,CEST,07:00,CEST,11.48
2024-06-25 07:00:00,25.06.2024,07:00,CEST,08:00,CEST,12.2
2024-06-25 08:00:00,25.06.2024,08:00,CEST,09:00,CEST,10.38
2024-06-25 09:00:00,25.06.2024,09:00,CEST,10:00,CEST,7.464
2024-06-25 10:00:00,25.06.2024,10:00,CEST,11:00,CEST,4.832
2024-06-25 11:00:00,25.06.2024,11:00,CEST,12:00,CEST,1.283
2024-06-25 12:00:00,25.06.2024,12:00,CEST,13:00,CEST,0.0
2024-06-25 13:00:00,25.06.2024,13:00,CEST,14:00,CEST,-0.005
2024-06-25 14:00:00,25.06.2024,14:00,CEST,15:00,CEST,-0.004
2024-06-25 15:00:00,25.06.2024,15:00,CEST,16:00,CEST,1.159
2024-06-25 16:00:00,25.06.2024,16:00,CEST,17:00,CEST,4.837
2024-06-25 17:00:00,25.06.2024,17:00,CEST,18:00,CEST,7.4
2024-06-25 18:00:00,25.06.2024,18:00,CEST,19:00,CEST,9.59
2024-06-25 19:00:00,25.06.2024,19:00,CEST,20:00,CEST,12.89
2024-06-25 20:00:00,25.06.2024,20:00,CEST,21:00,CEST,13.669
2024-06-25 21:00:00,25.06.2024,21:00,CEST,22:00,CEST,12.209
2024-06-25 22:00:00,25.06.2024,22:00,CEST,23:00,CEST,10.657
2024-06-25 23:00:00,25.06.2024,23:00,CEST,00:00,CEST,8.995
2024-06-26 00:00:00,26.06.2024,00:00,CEST,01:00,CEST,27.4
2024-06-26 01:00:00,26.06.2024,01:00,CEST,02:00,CEST,21.808
2024-06-26 02:00:00,26.06.2024,02:00,CEST,03:00,CEST,25.657
2024-06-26 03:00:00,26.06.2024,03:00,CEST,04:00,CEST,36.269
2024-06-26 04:00:00,26.06.2024,04:00,CEST,05:00,CEST,36.275
2024-06-26 05:00:00,26.06.2024,05:00,CEST,06:00,CEST,87.87
2024-06-26 06:00:00,26.06.2024,06:00,CEST,07:00,CEST,209.681
2024-06-26 07:00:00,26.06.2024,07:00,CEST,08:00,CEST,91.328
2024-06-26 08:00:00,26.06.2024,08:00,CEST,09:00,CEST,37.054
2024-06-26 09:00:00,26.06.2024,09:00,CEST,10:00,CEST,9.847
2024-06-26 10:00:00,26.06.2024,10:00,CEST,11:00,CEST,6.415
2024-06-26 11:00:00,26.06.2024,11:00,CEST,12:00,CEST,3.114
2024-06-26 12:00:00,26.06.2024,12:00,CEST,13:00,CEST,0.782
2024-06-26 13:00:00,26.06.2024,13:00,CEST,14:00,CEST,0.755
2024-06-26 14:00:00,26.06.2024,14:00,CEST,15:00,CEST,1.332
2024-06-26 15:00:00,26.06.2024,15:00,CEST,16:00,CEST,6.77
2024-06-26 16:00:00,26.06.2024,16:00,CEST,17:00,CEST,7.827
2024-06-26 17:00:00,26.06.2024,17:00,CEST,18:00,CEST,13.921
2024-06-26 18:00:00,26.06.2024,18:00,CEST,19:00,CEST,37.328
2024-06-26 19:00:00,26.06.2024,19:00,CEST,20:00,CEST,91.071
2024-06-26 20:00:00,26.06.2024,20:00,CEST,21:00,CEST,162.242
2024-06-26 21:00:00,26.06.2024,21:00,CEST,22:00,CEST,91.184
2024-06-26 22:00:00,26.06.2024,22:00,CEST,23:00,CEST,37.452
2024-06-26 23:00:00,26.06.2024,23:00,CEST,00:00,CEST,36.591
2024-06-27 00:00:00,27.06.2024,00:00,CEST,01:00,CEST,9.6
2024-06-27 01:00:00,27.06.2024,01:00,CEST,02:00,CEST,8.69
2024-06-27 02:00:00,27.06.2024,02:00,CEST,03:00,CEST,8.04
2024-06-27 03:00:00,27.06.2024,03:00,CEST,04:00,CEST,8.284
2024-06-27 04:00:00,27.06.2024,04:00,CEST,05:00,CEST,7.879
2024-06-27 05:00:00,27.06.2024,05:00,CEST,06:00,CEST,8.498
2024-06-27 06:00:00,27.06.2024,06:00,CEST,07:00,CEST,11.751
2024-06-27 07:00:00,27.06.2024,07:00,CEST,08:00,CEST,12.511
2024-06-27 08:00:00,27.06.2024,08:00,CEST,09:00,CEST,11.5
2024-06-27 09:00:00,27.06.2024,09:00,CEST,10:00,CEST,8.887
2024-06-27 10:00:00,27.06.2024,10:00,CEST,11:00,CEST,6.674
2024-06-27 11:00:00,27.06.2024,11:00,CEST,12:00,CEST,5.24
2024-06-27 12:00:00,27.06.2024,12:00,CEST,13:00,CEST,4.882
2024-06-27 13:00:00,27.06.2024,13:00,CEST,14:00,CEST,4.531
2024-06-27 14:00:00,27.06.2024,14:00,CEST,15:00,CEST,4.456
2024-06-27 15:00:00,27.06.2024,15:00,CEST,16:00,CEST,4.839
2024-06-27 16:00:00,27.06.2024,16:00,CEST,17:00,CEST,6.192
2024-06-27 17:00:00,27.06.2024,17:00,CEST,18:00,CEST,7.559
2024-06-27 18:00:00,27.06.2024,18:00,CEST,19:00,CEST,7.953
2024-06-27 19:00:00,27.06.2024,19:00,CEST,20:00,CEST,11.008
2024-06-27 20:00:00,27.06.2024,20:00,CEST,21:00,CEST,20.004
2024-06-27 21:00:00,27.06.2024,21:00,CEST,22:00,CEST,18.618
2024-06-27 22:00:00,27.06.2024,22:00,CEST,23:00,CEST,12.521
2024-06-27 23:00:00,27.06.2024,23:00,CEST,00:00,CEST,10.18
2024-06-28 00:00:00,28.06.2024,00:00,CEST,01:00,CEST,9.685
2024-06-28 01:00:00,28.06.2024,01:00,CEST,02:00,CEST,9.542
2024-06-28 02:00:00,28.06.2024,02:00,CEST,03:00,CEST,8.608
2024-06-28 03:00:00,28.06.2024,03:00,CEST,04:00,CEST,7.997
2024-06-28 04:00:00,28.06.2024,04:00,CEST,05:00,CEST,8.361
2024-06-28 05:00:00,28.06.2024,05:00,CEST,06:00,CEST,9.128
2024-06-28 06:00:00,28.06.2024,06:00,CEST,07:00,CEST,12.029
2024-06-28 07:00:00,28.06.2024,07:00,CEST,08:00,CEST,10.893
2024-06-28 08:00:00,28.06.2024,08:00,CEST,09:00,CEST,8.489
2024-06-28 09:00:00,28.06.2024,09:00,CEST,10:00,CEST,5.99
2024-06-28 10:00:00,28.06.2024,10:00,CEST,11:00,CEST,2.445
2024-06-28 11:00:00,28.06.2024,11:00,CEST,12:00,CEST,0.203
2024-06-28 12:00:00,28.06.2024,12:00,CEST,13:00,CEST,-0.156
2024-06-28 13:00:00,28.06.2024,13:00,CEST,14:00,CEST,-0.509
2024-06-28 14:00:00,28.06.2024,14:00,CEST,15:00,CEST,-0.995
2024-06-28 15:00:00,28.06.2024,15:00,CEST,16:00,CEST,-0.991
2024-06-28 16:00:00,28.06.2024,16:00,CEST,17:00,CEST,-0.648
2024-06-28 17:00:00,28.06.2024,17:00,CEST,18:00,CEST,0.362
2024-06-28 18:00:00,28.06.2024,18:00,CEST,19:00,CEST,4.198
2024-06-28 19:00:00,28.06.2024,19:00,CEST,20:00,CEST,8.432
2024-06-28 20:00:00,28.06.2024,20:00,CEST,21:00,CEST,10.893
2024-06-28 21:00:00,28.06.2024,21:00,CEST,22:00,CEST,13.806
2024-06-28 22:00:00,28.06.2024,22:00,CEST,23:00,CEST,12.657
2024-06-28 23:00:00,28.06.2024,23:00,CEST,00:00,CEST,10.902
2024-06-29 00:00:00,29.06.2024,00:00,CEST,01:00,CEST,11.04
2024-06-29 01:00:00,29.06.2024,01:00,CEST,02:00,CEST,10.991
2024-06-29 02:00:00,29.06.2024,02:00,CEST,03:00,CEST,10.989
2024-06-29 03:00:00,29.06.2024,03:00,CEST,04:00,CEST,10.956
2024-06-29 04:00:00,29.06.2024,04:00,CEST,05:00,CEST,10.809
2024-06-29 05:00:00,29.06.2024,05:00,CEST,06:00,CEST,10.307
2024-06-29 06:00:00,29.06.2024,06:00,CEST,07:00,CEST,9.662
2024-06-29 07:00:00,29.06.2024,07:00,CEST,08:00,CEST,8.414
2024-06-29 08:00:00,29.06.2024,08:00,CEST,09:00,CEST,6.691
2024-06-29 09:00:00,29.06.2024,09:00,CEST,10:00,CEST,2.958
2024-06-29 10:00:00,29.06.2024,10:00,CEST,11:00,CEST,0.504
2024-06-29 11:00:00,29.06.2024,11:00,CEST,12:00,CEST,0.004
2024-06-29 12:00:00,29.06.2024,12:00,CEST,13:00,CEST,-0.002
2024-06-29 13:00:00,29.06.2024,13:00,CEST,14:00,CEST,-0.023
2024-06-29 14:00:00,29.06.2024,14:00,CEST,15:00,CEST,-0.008
2024-06-29 15:00:00,29.06.2024,15:00,CEST,16:00,CEST,0.13
2024-06-29 16:00:00,29.06.2024,16:00,CEST,17:00,CEST,1.191
2024-06-29 17:00:00,29.06.2024,17:00,CEST,18:00,CEST,6.951
2024-06-29 18:00:00,29.06.2024,18:00,CEST,19:00,CEST,10.43
2024-06-29 19:00:00,29.06.2024,19:00,CEST,20:00,CEST,12.693
2024-06-29 20:00:00,29.06.2024,20:00,CEST,21:00,CEST,13.92
2024-06-29 21:00:00,29.06.2024,21:00,CEST,22:00,CEST,11.33
2024-06-29 22:00:00,29.06.2024,22:00,CEST,23:00,CEST,10.008
2024-06-29 23:00:00,29.06.2024,23:00,CEST,00:00,CEST,9.383
2024-06-30 00:00:00,30.06.2024,00:00,CEST,01:00,CEST,7.006
2024-06-30 01:00:00,30.06.2024,01:00,CEST,02:00,CEST,6.169
2024-06-30 02:00:00,30.06.2024,02:00,CEST,03:00,CEST,6.667
2024-06-30 03:00:00,30.06.2024,03:00,CEST,04:00,CEST,6.705
2024-06-30 04:00:00,30.06.2024,04:00,CEST,05:00,CEST,6.436
2024-06-30 05:00:00,30.06.2024,05:00,CEST,06:00,CEST,5.139
2024-06-30 06:00:00,30.06.2024,06:00,CEST,07:00,CEST,5.156
2024-06-30 07:00:00,30.06.2024,07:00,CEST,08:00,CEST,2.042
2024-06-30 08:00:00,30.06.2024,08:00,CEST,09:00,CEST,0.683
2024-06-30 09:00:00,30.06.2024,09:00,CEST,10:00,CEST,0.082
2024-06-30 10:00:00,30.06.2024,10:00,CEST,11:00,CEST,0.0
2024-06-30 11:00:00,30.06.2024,11:00,CEST,12:00,CEST,0.0
2024-06-30 12:00:00,30.06.2024,12:00,CEST,13:00,CEST,-0.002
2024-06-30 13:00:00,30.06.2024,13:00,CEST,14:00,CEST,-0.151
2024-06-30 14:00:00,30.06.2024,14:00,CEST,15:00,CEST,-0.109
2024-06-30 15:00:00,30.06.2024,15:00,CEST,16:00,CEST,0.0
2024-06-30 16:00:00,30.06.2024,16:00,CEST,17:00,CEST,0.091
2024-06-30 17:00:00,30.06.2024,17:00,CEST,18:00,CEST,3.666
2024-06-30 18:00:00,30.06.2024,18:00,CEST,19:00,CEST,7.002
2024-06-30 19:00:00,30.06.2024,19:00,CEST,20:00,CEST,8.726
2024-06-30 20:00:00,30.06.2024,20:00,CEST,21:00,CEST,9.99
2024-06-30 21:00:00,30.06.2024,21:00,CEST,22:00,CEST,10.239
2024-06-30 22:00:00,30.06.2024,22:00,CEST,23:00,CEST,10.216
2024-06-30 23:00:00,30.06.2024,23:00,CEST,00:00,CEST,9.301
2024-07-01 00:00:00,01.07.2024,00:00,CEST,01:00,CEST,9.488
2024-07-01 01:00:00,01.07.2024,01:00,CEST,02:00,CEST,8.432
2024-07-01 02:00:00,01.07.2024,02:00,CEST,03:00,CEST,7.819
2024-07-01 03:00:00,01.07.2024,03:00,CEST,04:00,CEST,7.801
2024-07-01 04:00:00,01.07.2024,04:00,CEST,05:00,CEST,7.563
2024-07-01 05:00:00,01.07.2024,05:00,CEST,06:00,CEST,8.082
2024-07-01 06:00:00,01.07.2024,06:00,CEST,07:00,CEST,12.219
2024-07-01 07:00:00,01.07.2024,07:00,CEST,08:00,CEST,14.13
2024-07-01 08:00:00,01.07.2024,08:00,CEST,09:00,CEST,14.236
2024-07-01 09:00:00,01.07.2024,09:00,CEST,10:00,CEST,11.557
2024-07-01 10:00:00,01.07.2024,10:00,CEST,11:00,CEST,10.701
2024-07-01 11:00:00,01.07.2024,11:00,CEST,12:00,CEST,9.167
2024-07-01 12:00:00,01.07.2024,12:00,CEST,13:00,CEST,7.738
2024-07-01 13:00:00,01.07.2024,13:00,CEST,14:00,CEST,6.99
2024-07-01 14:00:00,01.07.2024,14:00,CEST,15:00,CEST,3.992
2024-07-01 15:00:00,01.07.2024,15:00,CEST,16:00,CEST,3.461
2024-07-01 16:00:00,01.07.2024,16:00,CEST,17:00,CEST,3.763
2024-07-01 17:00:00,01.07.2024,17:00,CEST,18:00,CEST,6.22
2024-07-01 18:00:00,01.07.2024,18:00,CEST,19:00,CEST,7.804
2024-07-01 19:00:00,01.07.2024,19:00,CEST,20:00,CEST,10.247
2024-07-01 20:00:00,01.07.2024,20:00,CEST,21:00,CEST,16.679
2024-07-01 21:00:00,01.07.2024,21:00,CEST,22:00,CEST,12.91
2024-07-01 22:00:00,01.07.2024,22:00,CEST,23:00,CEST,10.751
2024-07-01 23:00:00,01.07.2024,23:00,CEST,00:00,CEST,8.788
2024-07-02 00:00:00,02.07.2024,00:00,CEST,01:00,CEST,8.159
2024-07-02 01:00:00,02.07.2024,01:00,CEST,02:00,CEST,7.993
2024-07-02 02:00:00,02.07.2024,02:00,CEST,03:00,CEST,8.207
2024-07-02 03:00:00,02.07.2024,03:00,CEST,04:00,CEST,8.095
2024-07-02 04:00:00,02.07.2024,04:00,CEST,05:00,CEST,8.199
2024-07-02 05:00:00,02.07.2024,05:00,CEST,06:00,CEST,8.199
2024-07-02 06:00:00,02.07.2024,06:00,CEST,07:00,CEST,9.65
2024-07-02 07:00:00,02.07.2024,07:00,CEST,08:00,CEST,10.069
2024-07-02 08:00:00,02.07.2024,08:00,CEST,09:00,CEST,10.127
2024-07-02 09:00:00,02.07.2024,09:00,CEST,10:00,CEST,8.75
2024-07-02 10:00:00,02.07.2024,10:00,CEST,11:00,CEST,8.311
2024-07-02 11:00:00,02.07.2024,11:00,CEST,12:00,CEST,7.456
2024-07-02 12:00:00,02.07.2024,12:00,CEST,13:00,CEST,7.272
2024-07-02 13:00:00,02.07.2024,13:00,CEST,14:00,CEST,6.916
2024-07-02 14:00:00,02.07.2024,14:00,CEST,15:00,CEST,6.093
2024-07-02 15:00:00,02.07.2024,15:00,CEST,16:00,CEST,6.273
2024-07-02 16:00:00,02.07.2024,16:00,CEST,17:00,CEST,7.422
2024-07-02 17:00:00,02.07.2024,17:00,CEST,18:00,CEST,7.59
2024-07-02 18:00:00,02.07.2024,18:00,CEST,19:00,CEST,8.479
2024-07-02 19:00:00,02.07.2024,19:00,CEST,20:00,CEST,10.363
2024-07-02 20:00:00,02.07.2024,20:00,CEST,21:00,CEST,11.5
2024-07-02 21:00:00,02.07.2024,21:00,CEST,22:00,CEST,10.996
2024-07-02 22:00:00,02.07.2024,22:00,CEST,23:00,CEST,10.905
2024-07-02 23:00:00,02.07.2024,23:00,CEST,00:00,CEST,8.6
2024-07-03 00:00:00,03.07.2024,00:00,CEST,01:00,CEST,6.819
2024-07-03 01:00:00,03.07.2024,01:00,CEST,02:00,CEST,6.53
2024-07-03 02:00:00,03.07.2024,02:00,CEST,03:00,CEST,6.318
2024-07-03 03:00:00,03.07.2024,03:00,CEST,04:00,CEST,6.558
2024-07-03 04:00:00,03.07.2024,04:00,CEST,05:00,CEST,7.114
2024-07-03 05:00:00,03.07.2024,05:00,CEST,06:00,CEST,7.891
2024-07-03 06:00:00,03.07.2024,06:00,CEST,07:00,CEST,10.025
2024-07-03 07:00:00,03.07.2024,07:00,CEST,08:00,CEST,11.651
2024-07-03 08:00:00,03.07.2024,08:00,CEST,09:00,CEST,11.5
2024-07-03 09:00:00,03.07.2024,09:00,CEST,10:00,CEST,9.059
2024-07-03 10:00:00,03.07.2024,10:00,CEST,11:00,CEST,7.663
2024-07-03 11:00:00,03.07.2024,11:00,CEST,12:00,CEST,7.31
2024-07-03 12:00:00,03.07.2024,12:00,CEST,13:00,CEST,7.176
2024-07-03 13:00:00,03.07.2024,13:00,CEST,14:00,CEST,7.114
2024-07-03 14:00:00,03.07.2024,14:00,CEST,15:00,CEST,7.312
2024-07-03 15:00:00,03.07.2024,15:00,CEST,16:00,CEST,7.198
2024-07-03 16:00:00,03.07.2024,16:00,CEST,17:00,CEST,7.401
2024-07-03 17:00:00,03.07.2024,17:00,CEST,18:00,CEST,8.697
2024-07-03 18:00:00,03.07.2024,18:00,CEST,19:00,CEST,9.96
2024-07-03 19:00:00,03.07.2024,19:00,CEST,20:00,CEST,11.879
2024-07-03 20:00:00,03.07.2024,20:00,CEST,21:00,CEST,16.389
2024-07-03 21:00:00,03.07.2024,21:00,CEST,22:00,CEST,11.588
2024-07-03 22:00:00,03.07.2024,22:00,CEST,23:00,CEST,9.532
2024-07-03 23:00:00,03.07.2024,23:00,CEST,00:00,CEST,7.61
2024-07-04 00:00:00,04.07.2024,00:00,CEST,01:00,CEST,6.424
2024-07-04 01:00:00,04.07.2024,01:00,CEST,02:00,CEST,5.194
2024-07-04 02:00:00,04.07.2024,02:00,CEST,03:00,CEST,2.646
2024-07-04 03:00:00,04.07.2024,03:00,CEST,04:00,CEST,1.801
2024-07-04 04:00:00,04.07.2024,04:00,CEST,05:00,CEST,1.008
2024-07-04 05:00:00,04.07.2024,05:00,CEST,06:00,CEST,1.027
2024-07-04 06:00:00,04.07.2024,06:00,CEST,07:00,CEST,3.643
2024-07-04 07:00:00,04.07.2024,07:00,CEST,08:00,CEST,4.0
2024-07-04 08:00:00,04.07.2024,08:00,CEST,09:00,CEST,3.356
2024-07-04 09:00:00,04.07.2024,09:00,CEST,10:00,CEST,2.265
2024-07-04 10:00:00,04.07.2024,10:00,CEST,11:00,CEST,0.19
2024-07-04 11:00:00,04.07.2024,11:00,CEST,12:00,CEST,0.0
2024-07-04 12:00:00,04.07.2024,12:00,CEST,13:00,CEST,-0.004
2024-07-04 13:00:00,04.07.2024,13:00,CEST,14:00,CEST,-0.503
2024-07-04 14:00:00,04.07.2024,14:00,CEST,15:00,CEST,-1.909
2024-07-04 15:00:00,04.07.2024,15:00,CEST,16:00,CEST,-1.803
2024-07-04 16:00:00,04.07.2024,16:00,CEST,17:00,CEST,-0.87
2024-07-04 17:00:00,04.07.2024,17:00,CEST,18:00,CEST,-0.003
2024-07-04 18:00:00,04.07.2024,18:00,CEST,19:00,CEST,0.677
2024-07-04 19:00:00,04.07.2024,19:00,CEST,20:00,CEST,4.985
2024-07-04 20:00:00,04.07.2024,20:00,CEST,21:00,CEST,8.691
2024-07-04 21:00:00,04.07.2024,21:00,CEST,22:00,CEST,11.53
2024-07-04 22:00:00,04.07.2024,22:00,CEST,23:00,CEST,8.691
2024-07-04 23:00:00,04.07.2024,23:00,CEST,00:00,CEST,6.401
2024-07-05 00:00:00,05.07.2024,00:00,CEST,01:00,CEST,3.141
2024-07-05 01:00:00,05.07.2024,01:00,CEST,02:00,CEST,2.013
2024-07-05 02:00:00,05.07.2024,02:00,CEST,03:00,CEST,2.059
